"","SEXO","EDAD","NACIO","RAMA","T_UNIV","DISCA","LUG_RES_PAIS","PAIS_NAC_PADRE","ESTUDIOS_PADRE","PAIS_NAC_MADRE","ESTUDIOS_MADRE","BECA","EXTRANJERO","MOTIVO","VOLVERIA","MISMA_CARRERA","OTRO_GRADO","MASTER","DOCTORADO","EST_ARTIST","CICLO_SUP","CICLO_MED","OTROS_EST","NUM_EST","IDIOMAS","TECH","MV_ESP","MV_FUE","SIT_LABORAL","SIT_PROFESIONAL","TR_SUELDO","FORMAC_TR","RAMA_TR","USO_ESTUD_TR","F_TEOR_TR","F_PRAC_TR","F_IDIOM_TR","F_TECH_TR","F_PERSON_TR","F_GEST_TR","OTRO_TRAB","EST_CIVIL","HOGAR","EMPLEADO_PRODUCTIVO"
"2215","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TP","1_<700","3","No","Si","3","5","1","5","4","3","No","1_S","3_PsH","No"
"2216","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","4_S","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TP","4_1500-1999","3","Si","Si","5","5","3","3","5","5","No","1_S","5_Otr","Si"
"2217","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","Si","L","Si","Si","No","No","No","No","No","No","No","0","4","2_M","No","Si","E","TP","5_2000-2499","3","No","No","1","1","5","3","4","5","No","1_S","4_PcH","No"
"2218","H","3_>=35","E","CCSS","PrV","No","E","E","5_B","E","3_PC","No","No","P","Si","Si","Si","No","No","No","No","No","Si","2","2","2_M","No","No","E","TP","7_>3000","3","No","No","5","5","3","4","4","5","No","2_C","3_PsH","No"
"2219","H","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","No","No","L","Si","No","Si","No","No","No","No","No","Si","1","1","2_M","Si","No","E","TP","3_1000-1499","3","Si","Si","3","3","3","3","4","4","No","1_S","3_PsH","Si"
"2220","M","1_<30","E","CCSS","PuP","No","O","E","8_U","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","E","TP","6_2500-2999","2","Si","Si","2","4","5","5","5","5","No","1_S","1_UNI","Si"
"2221","M","2_30-34","E","CCSS","PrP","No","E","E","4_S","E","5_B","Si","Si","L","No","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TT","3_1000-1499","3","No","No","1","1","1","1","1","1","Si","1_S","3_PsH","No"
"2222","M","2_30-34","E","CCSS","PrP","No","E","E","5_B","E","5_B","No","No","L","No","No","Si","No","No","No","No","No","Si","1","1","2_M","Si","Si","E","TP","3_1000-1499","4","No","No","1","1","4","5","4","4","Si","1_S","3_PsH","No"
"2223","M","2_30-34","E","CCSS","PrP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","Si","Si","No","No","No","Si","0","1","1_B","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"2224","H","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","7_>3000","3","Si","Si","5","5","4","5","5","5","No","1_S","5_Otr","Si"
"2225","H","1_<30","E","CCSS","PrP","No","E","E","8_U","E","8_U","No","Si","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TP","3_1000-1499","3","Si","Si","5","5","5","4","5","5","Si","1_S","4_PcH","Si"
"2226","M","1_<30","E","CCSS","PrP","No","E","E","5_B","E","5_B","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","Si","E","TP","1_<700","3","Si","No","3","4","2","4","5","5","No","1_S","4_PcH","No"
"2227","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","7_PS","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","Si","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"2228","M","1_<30","E","CCSS","PrP","No","E","E","8_U","E","8_U","No","Si","L","Si","No","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","3","5","3","4","5","5","No","1_S","4_PcH","Si"
"2229","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","Si","E","TP","4_1500-1999","3","Si","Si","3","5","3","4","5","5","No","1_S","1_UNI","Si"
"2230","H","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","Si","Si","E","TP","3_1000-1499","6","No","No","3","2","5","5","5","2","Si","1_S","5_Otr","No"
"2231","H","1_<30","E","CCSS","PrP","No","E","E","8_U","E","6_PM","Si","No","L","No","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","Si","E","TP","5_2000-2499","5","Si","No","5","5","3","4","4","4","No","1_S","5_Otr","No"
"2232","M","1_<30","E","CCSS","PrP","No","E","E","7_PS","E","6_PM","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TP","3_1000-1499","2","Si","Si","3","4","3","4","5","5","No","1_S","5_Otr","Si"
"2233","M","1_<30","E","CCSS","PrP","No","E","E","6_PM","E","4_S","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","2","2_M","No","No","E","TT","3_1000-1499","4","Si","No","2","4","2","5","5","2","Si","1_S","3_PsH","No"
"2234","H","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","6_PM","No","No","P","Si","No","Si","No","No","No","No","No","Si","1","1","1_B","No","No","E","TT","1_<700","7","Si","No","3","3","3","4","3","2","Si","1_S","5_Otr","No"
"2235","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","8_U","Si","No","L","No","No","No","No","No","No","No","No","No","0","0","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"2236","M","1_<30","E","CCSS","PuP","No","E","E","2_PI","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TP","4_1500-1999","3","Si","No","2","5","3","4","5","5","Si","1_S","5_Otr","No"
"2237","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","Si","No","No","Si","No","Si","0","1","2_M","Si","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"2238","M","3_>=35","E","CCSS","PrV","No","E","E","4_S","E","6_PM","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"2239","M","2_30-34","E","CCSS","PuP","No","O","E","8_U","E","5_B","Si","Si","P","Si","No","Si","Si","No","No","No","No","Si","1","5","2_M","No","Si","E","TT","3_1000-1499","1","Si","Si","4","5","5","2","3","5","No","1_S","1_UNI","Si"
"2240","H","3_>=35","E","CCSS","PrP","No","E","E","4_S","E","4_S","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TP","3_1000-1499","5","No","No","4","5","1","3","5","5","No","2_C","4_PcH","No"
"2241","H","1_<30","E","CCSS","PuP","No","O","E","8_U","E","7_PS","No","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","Si","E","TP","5_2000-2499","3","Si","Si","3","4","5","5","4","3","Si","1_S","5_Otr","Si"
"2242","H","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","Si","Si","L","Si","No","No","No","No","No","No","No","No","0","1","3_A","No","No","E","TP","3_1000-1499","3","Si","No","3","4","1","4","5","3","Si","1_S","1_UNI","No"
"2243","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","5_B","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TP","4_1500-1999","4","Si","Si","1","3","3","5","5","5","No","1_S","2_ScH","Si"
"2244","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","5_B","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","Si","E","TP","3_1000-1499","4","No","No","1","4","5","4","5","5","Si","1_S","5_Otr","No"
"2245","M","1_<30","E","CCSS","PrP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","3_A","Si","Si","E","TP","4_1500-1999","3","Si","Si","4","5","5","4","5","5","No","1_S","1_UNI","Si"
"2246","H","1_<30","E","CCSS","PrP","No","E","E","3_PC","E","5_B","No","No","P","Si","No","No","No","No","No","No","No","No","0","2","2_M","Si","Si","E","TP","4_1500-1999","3","Si","Si","2","4","2","4","5","5","No","1_S","5_Otr","Si"
"2247","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","4_S","No","No","O","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TP","3_1000-1499","6","Si","No","1","2","2","5","5","3","Si","1_S","5_Otr","No"
"2248","H","2_30-34","E","CCSS","PuP","Si","E","E","7_PS","E","6_PM","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","1_UNI","No"
"2249","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","3_A","Si","No","E","TP","4_1500-1999","2","Si","Si","5","5","5","5","5","5","No","1_S","5_Otr","Si"
"2250","H","1_<30","E","CCSS","PuP","No","O","E","4_S","E","4_S","Si","No","L","Si","No","Si","No","No","No","No","No","Si","2","1","3_A","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","1_UNI","No"
"2251","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","Si","Si","L","Si","No","No","Si","No","No","No","No","Si","0","2","3_A","No","No","E","TP","3_1000-1499","2","Si","No","2","5","5","5","4","4","Si","1_S","5_Otr","No"
"2252","M","2_30-34","E","CCSS","PuP","No","E","E","5_B","E","4_S","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TT","3_1000-1499","3","Si","Si","3","3","3","4","4","3","Si","1_S","5_Otr","Si"
"2253","H","3_>=35","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","No","No","No","No","No","No","0","3","3_A","Si","Si","E","TT","6_2500-2999","3","No","Si","2","4","5","4","5","5","No","1_S","4_PcH","No"
"2254","H","1_<30","E","CCSS","PrP","No","E","E","4_S","E","4_S","No","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","5_2000-2499","3","No","Si","2","5","2","4","5","5","No","1_S","3_PsH","No"
"2255","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","P","3_1000-1499","3","Si","Si","3","3","2","4","4","3","No","1_S","4_PcH","Si"
"2256","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","6_PM","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","P","3_1000-1499","3","Si","Si","3","5","3","4","5","5","No","1_S","4_PcH","Si"
"2257","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","6_PM","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","2_M","Si","No","E","TP","3_1000-1499","3","Si","Si","5","5","4","4","5","5","Si","1_S","3_PsH","Si"
"2258","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","6_PM","Si","No","L","Si","No","No","Si","No","No","No","No","Si","0","4","2_M","Si","No","E","TP","3_1000-1499","3","Si","Si","3","5","4","5","5","4","No","1_S","3_PsH","Si"
"2259","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","Si","Si","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TP","4_1500-1999","2","No","Si","2","5","4","5","5","5","No","1_S","3_PsH","No"
"2260","H","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","8_U","Si","No","L","No","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TP","2_700-999","4","No","No","3","5","3","5","5","4","No","1_S","4_PcH","No"
"2261","H","3_>=35","E","CCSS","PuP","No","E","E","5_B","E","8_U","No","No","P","No","No","No","No","No","No","No","No","No","0","1","1_B","No","No","E","TP","2_700-999","4","No","No","3","4","1","2","4","4","No","1_S","3_PsH","No"
"2262","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","3_A","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"2263","H","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","6_PM","Si","No","L","Si","No","No","Si","Si","No","No","No","Si","0","4","3_A","Si","Si","E","TP","5_2000-2499","2","No","Si","3","5","5","5","5","4","No","1_S","1_UNI","No"
"2264","H","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","8_U","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","3_A","Si","No","E","TP","4_1500-1999","3","Si","Si","5","5","2","2","5","5","No","1_S","5_Otr","Si"
"2265","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","No","No","No","No","No","No","No","Si","Si","0","1","2_M","No","No","E","TP","4_1500-1999","5","Si","No","5","4","2","2","5","2","No","1_S","4_PcH","No"
"2266","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","5_B","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TT","3_1000-1499","6","No","No","1","1","1","4","4","5","No","1_S","3_PsH","No"
"2267","H","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","0","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","3","1","1","5","5","Si","1_S","3_PsH","Si"
"2268","M","1_<30","E","CCSS","PrP","No","E","E","4_S","E","4_S","No","No","O","No","No","No","No","No","No","No","No","No","0","2","2_M","Si","No","E","TP","3_1000-1499","5","No","No","2","4","4","5","5","5","No","1_S","3_PsH","No"
"2269","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","6_PM","Si","No","L","Si","No","No","No","No","Si","No","No","Si","0","1","2_M","Si","No","E","TP","3_1000-1499","3","Si","No","2","4","5","4","5","4","Si","1_S","1_UNI","No"
"2270","M","1_<30","E","CCSS","PrP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","1_B","No","No","E","TP","3_1000-1499","3","No","Si","3","5","4","4","5","5","No","1_S","5_Otr","No"
"2271","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","Si","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","4","2","4","5","5","Si","1_S","3_PsH","Si"
"2272","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","8_U","Si","Si","L","Si","Si","No","No","No","No","No","No","No","0","3","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","4","4","3","4","5","4","No","1_S","5_Otr","Si"
"2273","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TP","3_1000-1499","3","Si","Si","5","5","5","5","3","5","No","1_S","5_Otr","Si"
"2274","M","2_30-34","E","CCSS","PrP","No","E","E","8_U","E","8_U","Si","Si","L","Si","Si","No","No","No","No","No","No","No","0","3","2_M","No","No","E","TP","4_1500-1999","2","Si","Si","4","4","4","4","5","5","No","1_S","5_Otr","Si"
"2275","H","3_>=35","E","CCSS","PrV","No","E","E","3_PC","E","4_S","No","No","P","Si","Si","Si","Si","No","No","No","No","Si","1","1","3_A","No","No","E","TP","5_2000-2499","3","Si","Si","3","5","4","5","5","5","No","2_C","4_PcH","Si"
"2276","H","1_<30","E","CCSS","PuP","No","E","E","5_B","E","5_B","No","No","P","Si","Si","No","No","No","No","No","No","No","0","1","1_B","No","No","E","TT","1_<700","5","No","No","2","4","4","2","5","2","No","1_S","5_Otr","No"
"2277","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","Si","No","No","No","No","No","Si","2","2","3_A","Si","Si","E","TT","4_1500-1999","3","No","No","2","2","4","4","5","5","No","1_S","5_Otr","No"
"2278","M","3_>=35","E","CCSS","PrV","No","E","E","6_PM","E","6_PM","No","No","P","Si","Si","Si","Si","No","No","No","No","Si","1","2","2_M","No","No","E","TP","3_1000-1499","3","No","No","2","3","2","4","4","3","No","1_S","4_PcH","No"
"2279","M","1_<30","E","CCSS","PrP","No","E","E","7_PS","E","8_U","Si","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","Si","E","TP","4_1500-1999","3","Si","Si","3","5","3","3","5","5","No","2_C","3_PsH","Si"
"2280","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","4_S","Si","No","L","Si","No","No","Si","No","No","No","No","Si","0","3","2_M","No","No","E","TP","4_1500-1999","2","Si","Si","3","3","3","5","4","3","Si","1_S","5_Otr","Si"
"2281","M","2_30-34","E","CCSS","PrP","No","E","E","7_PS","E","7_PS","No","No","L","No","No","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","5","5","2","4","5","5","No","2_C","3_PsH","Si"
"2282","M","3_>=35","E","CCSS","PuP","No","E","E","6_PM","E","4_S","Si","Si","O","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TP","4_1500-1999","5","No","No","1","1","3","3","5","5","No","2_C","4_PcH","No"
"2283","H","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","Si","No","No","No","Si","No","Si","1","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","4","2","4","3","4","No","1_S","1_UNI","Si"
"2284","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","No","No","No","No","No","No","No","No","No","0","1","1_B","No","No","E","TT","2_700-999","5","No","No","2","4","3","2","5","4","No","1_S","2_ScH","No"
"2285","H","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","7_PS","No","No","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","1","3","3","5","5","No","1_S","1_UNI","Si"
"2286","M","1_<30","E","CCSS","PuP","No","E","O","4_S","O","4_S","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","Si","E","TP","3_1000-1499","3","Si","Si","3","5","2","4","4","4","No","1_S","2_ScH","Si"
"2287","H","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","5_B","No","No","P","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","Si","E","TP","3_1000-1499","3","No","No","3","4","1","4","5","5","Si","1_S","2_ScH","No"
"2288","H","2_30-34","E","CCSS","PuP","No","O","E","4_S","E","7_PS","No","Si","L","Si","No","Si","No","No","No","No","No","Si","1","2","3_A","No","Si","E","TP","4_1500-1999","3","No","Si","4","3","5","5","5","2","No","1_S","2_ScH","No"
"2289","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","P","Si","Si","Si","Si","No","No","Si","Si","Si","1","1","3_A","No","No","E","TT","2_700-999","3","Si","Si","5","5","1","5","5","5","No","1_S","3_PsH","Si"
"2290","M","3_>=35","E","CCSS","PuP","No","E","E","4_S","E","5_B","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","3","4","2","4","4","5","No","2_C","3_PsH","Si"
"2291","M","2_30-34","E","CCSS","PuP","No","E","E","5_B","E","5_B","Si","No","P","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","4","Si","No","2","3","1","3","5","2","No","1_S","3_PsH","No"
"2292","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","6_PM","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"2293","H","2_30-34","E","CCSS","PuP","No","E","E","2_PI","E","3_PC","No","No","P","Si","Si","No","Si","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","5","5","5","5","5","5","Si","2_C","3_PsH","Si"
"2294","H","3_>=35","E","CCSS","PuP","No","E","E","8_U","E","8_U","Si","Si","L","Si","No","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TP","3_1000-1499","3","No","Si","2","2","2","4","4","4","No","1_S","1_UNI","No"
"2295","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","4_S","Si","No","O","Si","Si","No","No","No","No","No","No","No","0","3","3_A","Si","No","E","TP","5_2000-2499","3","Si","Si","2","3","4","5","5","5","No","1_S","3_PsH","Si"
"2296","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","Si","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"2297","H","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","4_S","Si","No","O","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","Si","No","E","TP","5_2000-2499","3","Si","Si","4","1","4","4","4","4","No","1_S","1_UNI","Si"
"2298","H","1_<30","E","CCSS","PuP","No","E","E","8_U","E","4_S","Si","No","O","Si","Si","No","Si","No","No","No","No","Si","0","3","2_M","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"2299","H","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","E","TT","3_1000-1499","2","Si","Si","4","4","2","2","2","1","No","1_S","4_PcH","Si"
"2300","H","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","3_A","No","No","E","TP","6_2500-2999","3","Si","Si","5","5","2","3","5","5","No","2_C","3_PsH","Si"
